GEOID,median_age__estimate,median_gross_rent__estimate,median_hh_income__estimate,median_home_value__estimate,pct_65plus__estimate,pct_asian_nh__estimate,pct_bachelors_plus__estimate,pct_black_nh__estimate,pct_foreign_born__estimate,pct_hispanic__estimate,pct_no_vehicle__estimate,pct_other_nh__estimate,pct_poverty__estimate,pct_rent_burdened__estimate,pct_renter__estimate,pct_snap__estimate,pct_transit_commute__estimate,pct_under18__estimate,pct_unemployed__estimate,pct_vacant__estimate,pct_white_nh__estimate,total_pop__estimate,pop_density__estimate,median_age__moe,median_gross_rent__moe,median_hh_income__moe,median_home_value__moe,pct_65plus__moe,pct_asian_nh__moe,pct_bachelors_plus__moe,pct_black_nh__moe,pct_foreign_born__moe,pct_hispanic__moe,pct_no_vehicle__moe,pct_other_nh__moe,pct_poverty__moe,pct_rent_burdened__moe,pct_renter__moe,pct_snap__moe,pct_transit_commute__moe,pct_under18__moe,pct_unemployed__moe,pct_vacant__moe,pct_white_nh__moe,total_pop__moe,pop_density__moe,median_age__universe,median_gross_rent__universe,median_hh_income__universe,median_home_value__universe,pct_65plus__universe,pct_asian_nh__universe,pct_bachelors_plus__universe,pct_black_nh__universe,pct_foreign_born__universe,pct_hispanic__universe,pct_no_vehicle__universe,pct_other_nh__universe,pct_poverty__universe,pct_rent_burdened__universe,pct_renter__universe,pct_snap__universe,pct_transit_commute__universe,pct_under18__universe,pct_unemployed__universe,pct_vacant__universe,pct_white_nh__universe,total_pop__universe,pop_density__universe,median_age__share,median_gross_rent__share,median_hh_income__share,median_home_value__share,pct_65plus__share,pct_asian_nh__share,pct_bachelors_plus__share,pct_black_nh__share,pct_foreign_born__share,pct_hispanic__share,pct_no_vehicle__share,pct_other_nh__share,pct_poverty__share,pct_rent_burdened__share,pct_renter__share,pct_snap__share,pct_transit_commute__share,pct_under18__share,pct_unemployed__share,pct_vacant__share,pct_white_nh__share,total_pop__share,pop_density__share,median_age__share_moe,median_gross_rent__share_moe,median_hh_income__share_moe,median_home_value__share_moe,pct_65plus__share_moe,pct_asian_nh__share_moe,pct_bachelors_plus__share_moe,pct_black_nh__share_moe,pct_foreign_born__share_moe,pct_hispanic__share_moe,pct_no_vehicle__share_moe,pct_other_nh__share_moe,pct_poverty__share_moe,pct_rent_burdened__share_moe,pct_renter__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,pct_under18__share_moe,pct_unemployed__share_moe,pct_vacant__share_moe,pct_white_nh__share_moe,total_pop__share_moe,pop_density__share_moe
QN0802,322,14848,743290,5644300,6503,10089,8674,4201,14470,9243,3423,1820,4360,2841,6557,2423,4738,6265,1124,597,9079,34432,25961.621887847294,25.3357454991954,1037.7172061790245,95705.57540707856,623247.2913138091,793.1676997962032,1103.301409407239,1057.55756344513,740.3465404795244,1638.824578775898,1794.2009363502182,658.3167930411619,715.0167830198113,970.5833297558742,584.8880234711598,641.532540094421,393.2187686263208,757.6397560846448,937.9328334161247,239.19448154169444,203.59764242249958,1340.9683068588906,2287.295564635231,NA,0,0,0,0,34432,34432,23455,34432,34432,34432,12434,34432,32059,5834,12434,12434,13988,34432,16272,13031,34432,0,NA,NA,NA,NA,NA,18.88650092936803,29.301231412639407,36.981453847793645,12.20085966542751,42.02486059479554,26.84421468401487,27.529354994370276,5.285780669144981,13.599925138026762,48.697291738087074,52.73443783175165,19.486890783336015,33.8718901915928,18.195283457249072,6.907571288102262,4.581382856265828,26.367913568773233,NA,NA,NA,NA,NA,NA,6899.453603198359,10704.072988120966,19832.34067589402,4457.113077686679,15352.15944512961,9806.497786084332,27849.06382494533,1930.9568075210304,5335.953493371251,104993.8366139116,53346.86212510266,19713.199327109127,30458.550767727724,6646.944186463303,5339.614160282263,4422.2601585197435,9632.498983837446,NA,NA
QN0803,266.1,8798,600038,6046500,4152,10535,7980,1505,9432,3038,1025,264,1800,1891,4252,1007,2055,4184,455,293,5337,20679,17366.44334346667,14.56193668438371,1118.6661700435925,78183.62162882966,713501.3407772967,479.20767940424327,1417.3436421700985,917.7298077321014,524.4740222356108,1136.2072874260225,882.3559372498153,242.82503989498284,153.29383549249462,516.7310712546711,354.86476297316415,513.9922178399203,225.66789758403831,403.8006934119851,658.2286836654872,150.51577990363668,161.62611175178347,866.2245667262041,1595.805125947401,NA,0,0,0,0,20679,20679,15224,20679,20679,20679,7952,20679,20677,4139,7952,7952,10038,20679,10870,8245,20679,0,NA,NA,NA,NA,NA,20.07834034527782,50.94540354949466,52.417235943247505,7.277914792784951,45.611489917307416,14.69123265148218,12.889839034205231,1.2766574786014797,8.705324756976351,45.68736409760812,53.47082494969819,12.663480885311872,20.472205618649134,20.23308670632042,4.185832566697332,3.553668890236507,25.808791527636732,NA,NA,NA,NA,NA,NA,12213.037927685427,30988.52490345709,43308.26291034143,4426.9327473159065,27744.068863017514,8936.226586227176,20389.029163263942,776.5518843819034,5295.694428327888,138843.67375997728,84579.65978834433,20030.97789579486,25653.278052202797,12307.16557770992,4843.705677103948,5421.4037065190605,15698.695704988077,NA,NA
QN0804,361.9,17744,755438,7193700,5160,6580,7994,5410,11972,3948,2313,2185,2692,2063,4245,884,3619,4087,981,485,5147,23270,16460.797014210948,20.785331366134145,1690.0701168886455,110999.06193297311,394391.25856945664,589.1867276169754,973.1449018517233,826.2360437550519,909.611455512737,1231.302562329828,767.7297701665606,369.20996736274606,608.2614569410099,725.7106861553025,345.8063041646291,454.6559138513432,198.9949748109233,524.2747371369328,725.8953092560938,302.0678731676045,181.45798411753614,1113.8940703675553,1537.5060975488846,NA,0,0,0,0,23270,23270,17167,23270,23270,23270,8841,23270,22630,4025,8841,8841,10734,23270,11960,9326,23270,0,NA,NA,NA,NA,NA,22.174473571121617,28.276751181779115,46.56608609541562,23.24881822088526,51.44821658788139,16.96605070906747,26.162198846284358,9.38977223893425,11.895713654441007,51.254658385093165,48.01493043773329,9.998868906232326,33.715297186510156,17.563386334336055,8.202341137123746,5.2005146901136605,22.118607649333907,NA,NA,NA,NA,NA,NA,11986.223302695447,15284.757853514036,34119.35036196369,12566.951503445009,27809.896274375245,9170.854962297108,37221.87736688006,5075.562171553593,6611.978280463195,160174.3162530206,68312.52437339105,14225.741373579825,39508.52572253658,9493.739571631228,8626.449539765548,7014.171051941271,11956.026144787502,NA,NA
QN0805,426.8,18286,941074,7298600,7028,13872,12489,5624,20986,7600,5362,3378,5130,3471,8135,1830,7000,6879,2207,675,6647,37121,37434.08890530381,22.874002710500847,1452.5973289249846,144261.0703481712,822135.5153738342,828.1171414721471,1449.1921887727658,1230.4352888307455,1426.5304062654957,1945.9773893856013,1205.83207786159,784.0937443954007,1112.1587116954126,1523.639393032354,619.565977116239,841.0326985319894,416.8968697411867,778.6269967063819,1010.4934438184149,611.1366459311698,239.06693623334868,1319.6355557501472,2546.594785198462,NA,0,0,0,0,37121,37121,27726,37121,37121,37121,14186,37121,36526,7709,14186,14186,16068,37121,18896,14861,37121,0,NA,NA,NA,NA,NA,18.932679615312086,37.36968292880041,45.044362692057994,15.150453920961182,56.53403733735621,20.473586379677272,37.797828845340476,9.099970367177608,14.044790012593769,45.025295109612145,57.34526998449175,12.90004229522064,43.56484939009211,18.531289566552626,11.679720575783234,4.542090034318013,17.906306403383528,NA,NA,NA,NA,NA,NA,6415.3132089729115,12662.6670010978,20435.188946821338,5133.7122103697575,19156.482627282203,6937.447749740141,33514.467552202645,3083.5140778392297,4836.583797465924,73465.58555960146,50846.734741269116,11438.171728975922,34103.56796211346,6279.302937272533,7774.778585162214,3844.4406620429995,6067.528691082353,NA,NA
QN0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QN0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QN0901,329,15799,715689,4043700,4567,4685,9678,1316,9418,6498,4602,1753,2301,3017,5722,1233,5379,4935,893,799,10296,24548,33737.34355662508,19.749430371532238,647.0602753994407,54219.438820408315,528319.9076393014,719.8791565255935,1086.4649096956607,781.7825784705105,318.687935134043,1050.5355776935876,923.8614614756912,527.5661096014413,433.5539182154856,506.9556193593281,467.3478361991205,442.4307855472989,295.78539517697624,639.5904939881456,1088.5687851486464,269.4679943889441,270.0499953712275,1497.334965864352,1910.4999345721005,NA,0,0,0,0,24548,24548,18108,24548,24548,24548,10568,24548,24339,5475,10568,10568,12519,24548,13595,11367,24548,0,NA,NA,NA,NA,NA,18.604366954538047,19.085057845853022,53.445990722332674,5.360925533648363,38.365650969529085,26.470588235294116,43.54655563966692,7.141111292162294,9.453962775791938,55.10502283105023,54.144587433762304,11.667297501892506,42.966690630242034,20.10347075118136,6.568591393894814,7.029119380663324,41.942317093042206,NA,NA,NA,NA,NA,NA,9532.882115016806,9779.188782495756,37125.30828142627,2746.939713337103,19658.56834650928,13563.535677024112,51830.62271991922,3659.1074016933007,4885.81047528417,126599.64378791951,64444.76802554368,13886.82286294132,43170.560572607275,10301.02372909313,6077.409182663683,7778.224952861476,21491.253243985393,NA,NA
QN0902,535,23804,1175238,10553100,5217,8365,6959,2413,16289,13578,3610,3775,3278,2616,5424,1667,7001,7003,1232,302,4654,32785,30194.934906139963,23.837365626259963,1031.5236303643267,130279.03010845606,361766.8020438028,598.8789527108129,1358.97056627434,767.0580160587594,685.9963556754511,1347.3069434987708,1516.851014437476,500.86425306663676,846.395297718507,591.6307970347724,420.4557051581058,525.5616043814464,288.75768388044673,756.5183408219526,977.3315711671245,266.70395572619464,112.71202242884297,701.1946947888297,2140.511387495988,NA,0,0,0,0,32785,32785,22907,32785,32785,32785,10389,32785,32223,5071,10389,10389,15336,32785,17128,10691,32785,0,NA,NA,NA,NA,NA,15.912764983986579,25.514717096233035,30.379360020954294,7.360073204209242,49.68430684764374,41.415281378679275,34.7482914621234,11.514412078694525,10.172857896533532,51.58745809505029,52.20906728270286,16.04581769178939,45.65075639019301,21.36037822174775,7.192900513778608,2.824805911514358,14.195516242183926,NA,NA,NA,NA,NA,NA,6105.143828093516,9789.060842343895,16681.528168939265,2823.7905773723155,19062.04440779011,15889.523232014593,42071.22249249766,4417.657821523854,3971.023641314079,127960.50313546915,63211.72023041016,19427.34851863652,37442.195042657564,8195.193241890713,5282.297263950439,3323.500322789866,5446.298695608202,NA,NA
QN0903,369.6,18576,676270,7033500,3467,9121,3485,1919,15412,5506,1796,6255,2797,1691,2893,1406,4523,4364,898,297,692,23493,41323.835080168625,21.073205736194957,1562.2349375174017,67791.5928710928,244210.5364311704,445.3313373208762,1311.0861909119476,440.4270654716851,517.4987922691221,1282.9127016286027,860.66776400653,254.78225997898676,962.4416865452162,531.330405679931,424.47614773977585,426.9004567812033,235.248804460299,593.6514128678547,570.1210397801506,239.60383970212163,105.61249926026748,243.50564675177452,1631.9638476387888,NA,0,0,0,0,23493,23493,16578,23493,23493,23493,6508,23493,23348,2770,6508,6508,11099,23493,12212,6805,23493,0,NA,NA,NA,NA,NA,14.757587366449581,38.82433065168348,21.021836168415973,8.168390584429405,65.60251989954455,23.436768399097602,27.59680393362016,26.62495211339548,11.979612814802124,61.04693140794224,44.452980946527354,21.60417947141979,40.75141904676097,18.57574596688375,7.353422862757943,4.364437913299045,2.9455582513940324,NA,NA,NA,NA,NA,NA,7901.368494212508,20786.95776147492,15950.119362179927,4373.443215265287,35124.28301128669,12548.294067281788,53337.992324766936,14255.281381572735,6453.84519010789,277210.38097673806,85916.93308999852,41755.68891293236,46183.2304000977,9945.651036319392,7574.05020539196,8067.25189716736,1577.0833635819936,NA,NA
QN0904,393.2,20410,853805,7380400,3540,7920,4437,1005,13929,11781,2148,1787,4823,2278,3972,1807,4760,5613,994,488,3069,25562,39399.3325329985,23.766573164846463,1043.435192045965,101952.05917979294,317567.1365239168,513.5406507765476,1159.6456355283713,629.5403084791315,363.763659537343,1105.5948625061533,1328.2721859618985,337.17354581876674,501.3242463715474,818.3642220918507,342.83232053002234,400.4647300324961,266.3005820496831,584.0239721107345,692.2925682108685,243.53233871500515,142.05984654363104,707.8912345833928,1566.7456717667997,NA,0,0,0,0,25562,25562,17818,25562,25562,25562,7417,25562,25327,3800,7417,7417,11570,25562,12824,7905,25562,0,NA,NA,NA,NA,NA,13.848681636804631,30.983491119630703,24.901784712088897,3.931617244347078,54.49104138956263,46.08794304045067,28.96049615747607,6.9908457867146545,19.04291862439294,59.94736842105263,53.552649319131724,24.36294997977619,41.14088159031979,21.958375713950396,7.751091703056769,6.173308032890575,12.006102808856896,NA,NA,NA,NA,NA,NA,6814.5791391365665,15246.177069457599,17579.112596662613,1934.6479067742291,26813.63557599532,22678.68798213474,49113.755111344406,3440.015359183652,9457.475090675589,198432.1082260582,90819.28994941858,41316.83214205034,44726.576484991376,10805.150352340743,7602.646521861407,9822.940203358334,5907.894001926533,NA,NA
QN0905,539.8,25429,1250674,9202900,5824,8125,7844,1781,20911,22584,3603,2124,4248,2576,5402,2135,9705,7755,1619,723,5300,39914,46896.577914647016,19.99449924354196,1245.336500709748,114145.24715904731,263594.5701982497,559.8696276813023,1084.8041297856494,826.1343716369632,593.0016863382431,1586.8909855437455,2193.6066192460307,397.7373505216728,630.7226014659693,806.7942736534512,421.9170534595633,564.0629397505211,295.9408724728641,1023.4094977085175,939.1772995553076,335.93302904001564,190.1762340567296,764.3428550068353,2349.334160991152,NA,0,0,0,0,39914,39914,28762,39914,39914,39914,11883,39914,39836,4793,11883,11883,18140,39914,20243,12606,39914,0,NA,NA,NA,NA,NA,14.591371448614522,20.356265971839456,27.27209512551283,4.4620935010272085,52.390138798416594,56.58165054867966,30.32062610451906,5.321441098361477,10.663721257154332,53.74504485708324,45.459900698476815,17.966843389716402,53.50055126791621,19.42927293681415,7.997826409129082,5.7353641123274635,13.278548880092199,NA,NA,NA,NA,NA,NA,4598.289393285785,6415.024542454403,11926.825172786024,1406.1740383649078,16510.10093015112,17831.004079492617,32095.008113748594,1676.9867020799734,3367.1197242204607,141044.5862334297,48120.24250102681,19018.274365180885,37097.649944405675,6122.89409666549,4969.612681931874,5722.8073515756605,4184.56991800071,NA,NA
QN1001,1046.4,49540,2497074,17368600,14458,23741,12408,14102,45342,18360,5078,20779,9641,3868,7017,4431,12937,14496,4050,1234,3858,80840,27538.901165494586,35.294050490132186,1774.4649897926981,152540.80827765403,436395.7315728466,1095.9475352406246,2121.84094597121,898.7975300366596,1534.0694247653853,2379.8586092455157,2324.4053002865057,567.4398646552778,2206.6467773524605,1419.680245689148,542.3098745182499,624.7791609841032,580.156875336318,1008.9890980580514,1317.672189886392,799.938747655094,246.78938388836744,845.1100520050628,3316.5436828119723,NA,0,0,0,0,80840,80840,59323,80840,80840,80840,22848,80840,80219,6661,22848,22848,36624,80840,41553,24082,80840,0,NA,NA,NA,NA,NA,17.88471053933696,29.367887184562097,20.91600222510662,17.44433448787729,56.08857001484414,22.711528946066302,22.225140056022408,25.703859475507176,12.018349767511438,58.069358955111845,30.711659663865547,19.393382352941178,35.32383136740935,17.931716971796142,9.746588693957115,5.124159122996429,4.772389905987135,NA,NA,NA,NA,NA,NA,2782.7941508052913,4569.53375246287,4434.871276620576,2714.273623510831,8727.171433904423,3533.8298145050658,12235.500662201961,3999.4249734025616,1884.4872623652752,109656.15631867072,16907.54381664253,10676.54664251049,12131.861907726752,2790.108321118112,2950.365134951997,2676.427644411233,742.5666896649351,NA,NA
QN1002,243.2,11336,498787,4646400,3791,6453,4280,1404,9841,9212,1891,2498,2430,1436,2943,1305,4202,5370,828,366,4295,23862,26495.15948110962,25.469786021873055,486.265359654582,48455.924157939655,270013.51448399766,572.5015283822394,922.475473928711,637.5264700386957,511.4860701915547,1041.599731182761,1303.2455639671289,401.9179020645883,909.6609258399527,561.453470912773,312.27231705676377,372.4003222340174,286.5431904617522,568.4355724266384,816.9706237068748,233.6899655526527,143.06292321912062,640.641085163916,1660.377366745283,NA,0,0,0,0,23862,23862,16375,23862,23862,23862,7518,23862,23561,2782,7518,7518,10060,23862,11233,7884,23862,0,NA,NA,NA,NA,NA,15.887184645042327,27.042997234096052,26.137404580152673,5.88383203419663,41.24130416561898,38.60531388819043,25.15296621441873,10.468527365686027,10.31365391961292,51.6175413371675,39.146049481245015,17.35833998403831,41.76938369781312,22.504400301734975,7.371138609454286,4.642313546423136,17.999329477830862,NA,NA,NA,NA,NA,NA,8374.628274937291,14255.203383718557,20077.358760338277,3101.551153655421,21739.571388269873,20350.05942527834,42083.544295660184,5518.286880556664,5506.1025439059995,233381.0603368765,65495.43639185149,29042.319056392906,52225.84900102187,11862.768099153604,8253.995967898927,7406.504427537953,9488.005382430008,NA,NA
QN1003,180.6,8067,405953,2363700,7530,1408,7057,1477,6239,7948,1337,1532,2165,1586,3056,1591,2161,7572,1264,808,18943,31308,16591.938372960365,12.7251719045363,502.8856728919606,59477.070884501365,109170.3687911697,912.0751065564722,1096.850491179176,951.5482121259017,757.5618786607467,1204.5551045925629,1525.2327691208316,353.6240942017385,798.4973387557407,687.137540816975,401.94526990623984,441.46913821919645,393.4018301940142,490.5772110483731,1386.485124334192,629.1899554188703,319.62947298395375,2150.7538213379976,2655.202252183438,NA,0,0,0,0,31308,31308,22462,31308,31308,31308,11346,31308,31308,2770,11346,11346,11578,31308,13234,12154,31308,0,NA,NA,NA,NA,NA,24.051360674587965,4.497253098249649,31.417505119757813,4.7176440526383034,19.927813977258207,25.38648268813083,11.783888595099594,4.89331800178868,6.915165452919382,57.25631768953068,26.934602503084786,14.02256301780363,18.664708930730697,24.185511690302796,9.551156113042165,6.6480171137074215,60.50530215919254,NA,NA,NA,NA,NA,NA,9662.950731732659,1806.833942614251,17593.356530139623,1895.377053460832,8006.262129686148,10199.354274431447,13063.852875131573,1965.9564814932467,2778.25948356941,259997.4359799415,29860.23454686196,15545.691735081018,20277.43908770554,9716.848235657752,9078.002384177784,6880.15699099668,24308.80142120489,NA,NA
QN1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QN1101,600.4,27222,1269987,10927200,7552,15726,10191,434,15412,5663,1755,1398,3365,1792,4146,1010,4425,6468,1109,454,10995,34216,17198.304233509763,31.43151284936823,1622.664783619833,107619.18396828699,341367.37431101996,736.3850894742505,1212.6504030428555,704.638914622234,206.375870682597,1092.0100732136127,1122.9568112799352,323.73291460708776,457.21657887701315,804.5713144277516,337.4344380764951,439.0774419165713,224.89108474992955,514.8193858043809,905.8471173437601,264.15904300250634,152.8953890737062,1169.374191608486,1826.117739906165,NA,0,0,0,0,34216,34216,25730,34216,34216,34216,12682,34216,33581,3646,12682,12682,16075,34216,17703,13136,34216,0,NA,NA,NA,NA,NA,22.071545475800797,45.960953939677346,39.60746210649048,1.2684124386252045,45.0432546177227,16.550736497545007,13.838511275824002,4.085807809212064,10.02054733331348,49.14975315414153,32.6920044157073,7.964043526257688,27.527216174183515,18.903436988543373,6.264474947748969,3.456151035322777,32.134089314940375,NA,NA,NA,NA,NA,NA,8113.886748554814,16896.051552738918,19362.55449579882,466.29100516552546,16558.689154196556,6084.341330172945,13725.46447889205,1502.0150641405269,3753.3868415888605,169562.61158740622,32424.943059664405,7898.985318100272,21539.555473216256,6949.234832091441,4451.057979195971,3309.4438709902215,11813.054210226033,NA,NA
QN1102,568.3,34181,1434658,13392200,7175,16512,12061,764,15069,5286,1399,1290,3937,1974,4575,1252,3464,7081,1130,974,11543,35395,14014.417332703302,19.898743678936114,1906.1752280417454,117160.24813903391,504744.9703077783,556.5734452882207,1216.5890842844185,791.1365242485016,255.39772904237032,1040.4253937692986,1086.1229212202456,237.22352328552918,478.93110151670044,880.4016129017484,347.7858536513525,410.035364328493,229.9086775221849,437.07665231627277,707.8234243086337,203.71794226331662,250.13596302810998,1041.821961757382,1715.9796036083878,NA,0,0,0,0,35395,35395,26220,35395,35395,35395,12688,35395,35278,4027,12688,12688,16608,35395,18246,13662,35395,0,NA,NA,NA,NA,NA,20.27122474925837,46.65065687243961,45.999237223493516,2.15849696284786,42.57380986014974,14.934312756038988,11.026166456494325,3.6445825681593447,11.159929701230228,49.01912093369754,36.05769230769231,9.867591424968474,20.857418111753372,20.00565051560955,6.193138222076072,7.129263651002781,32.6119508405142,NA,NA,NA,NA,NA,NA,7203.830770538613,16578.34890674535,22067.003626861977,767.0702456612538,15129.550570582129,5307.241102559918,10930.922129958251,1295.1841873094518,3979.08308953727,153112.02818905158,35746.22460142616,9782.354925875516,15796.782429473325,7109.453169191102,4269.416624679014,6563.807432760311,11589.38247876944,NA,NA
QN1103,312.5,15593,767545,5260700,6890,10740,11005,814,9925,2669,953,856,1498,1172,2569,751,1670,4068,517,534,10544,25623,10481.827903114841,17.52541012358912,1289.3141587681414,71980.35231228033,298160.48786853027,672.78525548647394,1427.1765833280758,999.957999117963,573.2939908982127,1259.4570258647177,835.9874400970388,247.2245942457991,330.7340321164425,572.9886560831724,358.1214877663724,521.282073353765,208.64563259268093,380.85036431648587,691.2944379929583,174.5336643745269,208.13697413001853,1069.8065245641383,1708.2084181972643,NA,0,0,0,0,25623,25623,20389,25623,25623,25623,10088,25623,25536,2385,10088,10088,12249,25623,12998,10622,25623,0,NA,NA,NA,NA,NA,26.88990360223237,41.91546657300082,53.97518269655206,3.176833313819615,38.734730515552435,10.416422745189868,9.446867565424267,3.3407485462279984,5.866228070175438,49.140461215932916,25.46590007930214,7.444488501189532,13.633766021716058,15.876361081840534,3.977535005385444,5.027301826398042,41.1505288217617,NA,NA,NA,NA,NA,NA,13200.327217955126,20576.417519639814,33298.41943132274,1559.5177360359148,19014.985402554023,5113.451352584789,11778.993509694543,1639.983073275421,2889.559386389586,259164.94936847035,31752.606581498974,9282.291871892732,14000.40606807961,7793.749387190276,3849.133054949443,5953.249798804243,20200.907170602262,NA,NA
QN1104,229,8557,538212,3057000,5922,11181,10178,679,10546,3323,1426,857,1851,1470,2808,695,2555,5274,467,554,8800,24840,17471.998748214424,20.107461301715837,530.3329143094929,37690.99842137377,229582.69552167907,719.042418776528,1425.4132734052955,978.1206469551698,475.2357309799001,1229.4909515730483,961.98076903855,300.70417356598165,333.89519313700816,509.44675874913565,378.42568623178846,424.9294059017333,208.98564544006365,536.3012213299537,1173.8364451660207,183.81784461798043,272.53990533498023,1199.477386197839,1912.270639841547,NA,0,0,0,0,24840,24840,18409,24840,24840,24840,9834,24840,24840,2503,9834,9834,11585,24840,12300,10388,24840,0,NA,NA,NA,NA,NA,23.840579710144926,45.01207729468599,55.28817426258895,2.7334943639291467,42.45571658615137,13.377616747181964,14.500711816148058,3.4500805152979064,7.451690821256038,58.72952457051538,28.55399633923124,7.067317470002034,22.05438066465257,21.231884057971016,3.796747967479675,5.333076626877166,35.42673107890499,NA,NA,NA,NA,NA,NA,12072.317592061547,22793.073859214936,37777.00076618295,1384.1795405869686,21498.591867644187,6774.116305443433,18547.46426829,1747.0413612483512,3773.364154206686,295135.2312100512,36522.63627074077,9039.612796279693,23945.51907957609,10751.335241540442,3882.684566571507,6457.602944272377,17939.27652901944,NA,NA
QN1191,22.9,0,0,0,33,5,38,1,20,11,0,0,30,0,0,0,3,1,9,0,75,92,98.14700487249468,79.3,0,0,0,45.43126676640219,8,29.017236257093817,4,22,11,19.79898987322333,28,41,28,14,14,9,4,19,14,14,5,NA,0,0,0,0,92,92,42,92,92,92,0,92,71,0,0,0,5,92,18,0,92,0,NA,NA,NA,NA,NA,35.869565217391305,5.434782608695652,90.47619047619048,1.0869565217391304,21.73913043478261,11.956521739130435,NA,0,42.25352112676056,NA,NA,NA,60,1.0869565217391304,50,NA,81.52173913043478,NA,NA,NA,NA,NA,NA,4904149.543703104,743052.9611803481,27096327.663806073,148610.5922894945,2972211.8446140653,1634716.5145285532,NA,30.434782608695656,7485657.9208731735,NA,NA,NA,150940806.31210276,148610.5922894945,34940001.4612695,NA,11145794.416952392,NA,NA
QN1201,534.9,25606,876505,10022000,8438,18180,9233,10388,33386,19345,9903,6268,10259,8864,14553,4209,13712,12915,2916,1319,2561,56742,33779.94853680529,18.571752744423453,755.7248176419774,76362.75214396087,935803.3849564769,930.6949016729382,2015.7539532393332,981.1401530872131,1132.5753838045396,2103.708867690584,2094.7472401223017,826.8427903779533,1056.3171872122502,1238.0609839583833,947.7557702277522,845.6571409265105,548.5426145706457,1365.412025727033,1253.1320760398721,453.8512972329153,299.64979559479093,791.8958264822463,2841.1473034673863,NA,0,0,0,0,56742,56742,38764,56742,56742,56742,18224,56742,55997,13889,18224,18224,24751,56742,28320,19543,56742,0,NA,NA,NA,NA,NA,14.87081879383878,32.039758908744844,23.818491383758126,18.307426597582037,58.83825032603715,34.09291177610941,54.34043020193152,11.046491135314229,18.320624319159954,63.8202894376845,79.85623353819139,23.095917471466198,55.399781826996886,22.760917838638047,10.296610169491526,6.749219669446861,4.51341158224948,NA,NA,NA,NA,NA,NA,3296.520004447799,7102.4808910902475,7728.782907218374,4058.3372492406243,13043.091691320084,7557.617824169504,37506.348816733014,2448.754539125203,4115.295173494437,57798.053699124684,55117.63024039318,15941.050573438639,28154.040574123203,5045.574148582632,4573.266056637189,4343.979610530247,1000.520846115455,NA,NA
QN1202,496.6,24176,1027888,9174700,5456,9251,5177,21162,19125,6873,3809,5021,5874,4061,6792,3299,7719,10573,2623,1060,368,42675,31418.80878051719,24.678533181694572,1450.0582746910552,74467.1221278223,404427.1172152036,571.620503481112,1523.8093712797543,605.7623296310196,2193.198121465546,1441.796102089335,1272.736422045036,387.74218238411976,1078.5263093684828,1004.1693084335927,506.21339373825344,517.8416746458323,425.560806466009,774.3481129311286,1116.1308167056404,471.8813410169976,231.06925368815297,331.2778290196916,2622.116320837045,NA,0,0,0,0,42675,42675,27886,42675,42675,42675,12660,42675,42469,6504,12660,12660,18078,42675,21207,13720,42675,0,NA,NA,NA,NA,NA,12.785002929115407,21.677797305213826,18.564871261564942,49.58875219683655,44.81546572934974,16.105448154657292,30.086887835703003,11.765670767428237,13.83126515811533,62.43849938499385,53.649289099526065,26.058451816745656,42.69830733488218,24.775629759812535,12.36855755175178,7.725947521865889,0.862331575864089,NA,NA,NA,NA,NA,NA,3768.363157063569,6389.503447098918,8373.965226227896,14616.220861736061,13209.300436822927,4747.060750334914,29892.96427840738,3467.917016273359,4096.522685251699,120752.83750587785,53303.49511973759,25890.493428206708,29708.840415012088,7302.5849886329415,7336.100248557261,7083.0951253644525,254.17229141637856,NA,NA
