GEOID,total_pop__estimate,median_age__estimate,pct_white_nh__estimate,pct_black_nh__estimate,pct_asian_nh__estimate,pct_hispanic__estimate,pct_other_nh__estimate,pct_under18__estimate,pct_65plus__estimate,pct_foreign_born__estimate,median_hh_income__estimate,pct_poverty__estimate,pct_bachelors_plus__estimate,pct_unemployed__estimate,pct_snap__estimate,pct_transit_commute__estimate,median_gross_rent__estimate,median_home_value__estimate,pct_renter__estimate,pct_rent_burdened__estimate,pct_no_vehicle__estimate,pct_vacant__estimate,pop_density__estimate,total_pop__moe,median_age__moe,pct_white_nh__moe,pct_black_nh__moe,pct_asian_nh__moe,pct_hispanic__moe,pct_other_nh__moe,pct_under18__moe,pct_65plus__moe,pct_foreign_born__moe,median_hh_income__moe,pct_poverty__moe,pct_bachelors_plus__moe,pct_unemployed__moe,pct_snap__moe,pct_transit_commute__moe,median_gross_rent__moe,median_home_value__moe,pct_renter__moe,pct_rent_burdened__moe,pct_no_vehicle__moe,pct_vacant__moe,pop_density__moe,total_pop__universe,median_age__universe,pct_white_nh__universe,pct_black_nh__universe,pct_asian_nh__universe,pct_hispanic__universe,pct_other_nh__universe,pct_under18__universe,pct_65plus__universe,pct_foreign_born__universe,median_hh_income__universe,pct_poverty__universe,pct_bachelors_plus__universe,pct_unemployed__universe,pct_snap__universe,pct_transit_commute__universe,median_gross_rent__universe,median_home_value__universe,pct_renter__universe,pct_rent_burdened__universe,pct_no_vehicle__universe,pct_vacant__universe,pop_density__universe,total_pop__universe_moe,median_age__universe_moe,pct_white_nh__universe_moe,pct_black_nh__universe_moe,pct_asian_nh__universe_moe,pct_hispanic__universe_moe,pct_other_nh__universe_moe,pct_under18__universe_moe,pct_65plus__universe_moe,pct_foreign_born__universe_moe,median_hh_income__universe_moe,pct_poverty__universe_moe,pct_bachelors_plus__universe_moe,pct_unemployed__universe_moe,pct_snap__universe_moe,pct_transit_commute__universe_moe,median_gross_rent__universe_moe,median_home_value__universe_moe,pct_renter__universe_moe,pct_rent_burdened__universe_moe,pct_no_vehicle__universe_moe,pct_vacant__universe_moe,pop_density__universe_moe,total_pop__share,median_age__share,pct_white_nh__share,pct_black_nh__share,pct_asian_nh__share,pct_hispanic__share,pct_other_nh__share,pct_under18__share,pct_65plus__share,pct_foreign_born__share,median_hh_income__share,pct_poverty__share,pct_bachelors_plus__share,pct_unemployed__share,pct_snap__share,pct_transit_commute__share,median_gross_rent__share,median_home_value__share,pct_renter__share,pct_rent_burdened__share,pct_no_vehicle__share,pct_vacant__share,pop_density__share,total_pop__share_moe,median_age__share_moe,pct_white_nh__share_moe,pct_black_nh__share_moe,pct_asian_nh__share_moe,pct_hispanic__share_moe,pct_other_nh__share_moe,pct_under18__share_moe,pct_65plus__share_moe,pct_foreign_born__share_moe,median_hh_income__share_moe,pct_poverty__share_moe,pct_bachelors_plus__share_moe,pct_unemployed__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,median_gross_rent__share_moe,median_home_value__share_moe,pct_renter__share_moe,pct_rent_burdened__share_moe,pct_no_vehicle__share_moe,pct_vacant__share_moe,pop_density__share_moe
36085009701,4523,33.4,1335,1285,212,1485,206,1352,501,1311,100996,384,940,34,226,549,1734,590000,769,306,633,47,16979.180048937174,644,7.1,401,509,188,580,143.8923208513922,334,160.60821896777264,503,6871,250,227.547797176769,31,113,189,138,57693,176,158.24664293437633,180.8535318980528,62,NA,NA,NA,4523,4523,4523,4523,4523,4523,4523,4523,NA,4523,2956,2083,1639,2024,NA,NA,1639,590,1639,1686,NA,NA,NA,644,644,644,644,644,644,644,644,NA,644,359,280,159,279,NA,NA,159,11425.231157398961,159,168,NA,NA,NA,29.515808091974353,28.41034711474685,4.687154543444616,32.83219102365687,4.554499226177316,29.891664824231704,11.07671899181959,28.985186822905153,NA,8.489940305107229,31.79972936400541,1.6322611617858858,13.7888956680903,27.124505928853754,NA,NA,46.918852959121416,51.86440677966102,38.62111043319097,2.7876631079478056,NA,NA,NA,7.806461663817042,10.501429503629057,4.10260676924547,11.940890809619862,3.1145522031715545,6.034596198219678,3.1814583393644313,10.326812121767235,NA,5.393499622044465,6.658936259495282,1.4719753756942788,6.763435582195523,8.556698270029104,NA,NA,9.725889086753588,1004.701866310929,10.378835549376,3.666836743061515,NA
36085009702,40,64.8,40,0,0,0,0,0,17,0,NA,0,4,0,0,0,NA,NA,4,4,4,0,295.9211520423855,41,0.3,41,14,14,14,28,14,50.16971197844373,14,NA,14,24.331050121192877,14,14,14,NA,NA,2,24.331050121192877,14.142135623730951,14,NA,NA,NA,40,40,40,40,40,40,40,40,NA,40,40,21,21,21,NA,NA,21,4,21,21,NA,NA,NA,41,41,41,41,41,41,41,41,NA,41,41,19,19,19,NA,NA,19,11425.231157398961,19,19,NA,NA,NA,100,0,0,0,0,0,42.5,0,NA,0,10,0,0,0,NA,NA,19.047619047619047,100,19.047619047619047,0,NA,NA,NA,144.95689014324225,35,35,35,70,35,117.6161493747776,35,NA,35,59.957797658019416,66.66666666666666,66.66666666666666,66.66666666666666,NA,NA,19.690061991920555,285631.42662354227,65.10108907606985,66.66666666666666,NA
36085010500,5637,36.7,1999,1000,178,2075,385,1502,828,1611,96607,983,1100,113,363,595,2013,612300,857,441,474,183,17869.888901462033,852,3.9,512,397,39,776,270.65106687393643,428,209.4612135933524,603,26001,493,238.79279721130618,77,107,221,466,31669,188,166.6433316997713,180.61284561182242,105,NA,NA,NA,5637,5637,5637,5637,5637,5637,5637,5637,NA,5635,3660,2523,1768,2286,NA,NA,1768,753,1768,1951,NA,NA,NA,852,852,852,852,852,852,852,852,NA,852,664,541,167,524,NA,NA,167,11425.231157398961,167,179,NA,NA,NA,35.46212524392407,17.739932588256163,3.1577080007095972,36.81036012063154,6.829874046478623,26.64537874756076,14.688664183076105,28.57903139968068,NA,17.444543034605147,30.05464480874317,4.478795085216013,20.531674208144796,26.027996500437446,NA,NA,48.47285067873303,58.56573705179283,26.809954751131222,9.37980522808816,NA,NA,NA,7.332775924984353,6.512377892858372,0.5008798336859801,12.591801381667384,4.689045833899875,6.436602577206332,2.979681563357521,9.78627026667045,NA,8.341838817886488,3.582953089084694,2.896879034325824,5.73288954231036,7.606980106679026,NA,NA,9.597260074581513,888.8905188781476,9.896802116857714,5.312605380353172,NA
36085011201,5411,38.5,3494,0,1143,696,78,1207,959,1767,92387,191,1493,293,254,519,2135,637900,764,333,285,122,8569.801865206353,754,2.8,683,19,337,289,93.01612763386788,288,208.35546549106888,418,10874,173,382.2263727164833,320,124,179,522,49241,239,172.21788525005178,131.40015220691336,93,NA,NA,NA,5411,5411,5411,5411,5411,5411,5411,5411,NA,5411,3926,2934,1866,2611,NA,NA,1866,676,1866,1988,NA,NA,NA,754,754,754,754,754,754,754,754,NA,754,522,654,256,543,NA,NA,256,11425.231157398961,256,262,NA,NA,NA,64.57216780632046,0,21.123637035668082,12.862687118832008,1.4415080391794493,22.306412862687118,17.72315653298836,32.65570134910368,NA,3.5298466087599336,38.0285277636271,9.986366734832993,13.612004287245444,19.877441593259288,NA,NA,40.943193997856376,49.260355029585796,15.27331189710611,6.1368209255533195,NA,NA,NA,8.852368053227318,0.35113657364627615,5.488581332821098,5.031244823955176,1.707243085227199,4.3205736126622405,2.954300716111,6.242535226057365,NA,3.159128735903833,8.319821839674526,10.677036689491706,6.377436418967662,5.469075298873388,NA,NA,11.510738126777294,832.9502534914996,6.722832666456076,4.607624671542781,NA
36085011203,7029,42.1,2788,31,2940,1222,48,1548,1101,3404,72935,1164,1329,107,289,643,1904,638400,601,422,481,156,18094.164478689432,1187,3,1041,38,743,679,58.19793810780585,580,412.25962693429005,735,18292,650,479.6342356421193,91,135,245,430,31296,220,211.09713404023276,191.049731745428,133,NA,NA,NA,7029,7029,7029,7029,7029,7029,7029,7029,NA,6982,5073,2673,2244,2525,NA,NA,2244,581,2244,2400,NA,NA,NA,1187,1187,1187,1187,1187,1187,1187,1187,NA,1190,773,427,436,407,NA,NA,436,11425.231157398961,436,428,NA,NA,NA,39.66424811495234,0.4410300184948072,41.82671788305591,17.385118793569497,0.6828851899274434,22.02304737516005,15.663679043960734,48.427941385687866,NA,16.671440847894587,26.197516262566527,4.002992891881781,12.878787878787879,25.465346534653467,NA,NA,26.7825311942959,72.63339070567986,21.4349376114082,6.5,NA,NA,NA,13.20881217311599,0.5354627107356563,7.864119084017723,9.20304086955812,0.8198987008997379,7.365883544067629,5.234773190793214,6.516179072120365,NA,8.865427203791397,8.570615007664538,3.3438194388058284,5.470949373652001,8.791983718456045,NA,NA,8.308911462314969,1428.7809438605764,7.425627175180247,5.419077604475999,NA
36085011204,75,30.6,11,0,0,64,0,0,0,16,NA,11,0,0,0,29,NA,NA,27,11,16,0,192.40983210634386,87,1.3,16,14,14,85,28,14,48.49742261192856,21,NA,16,28,14,14,38,NA,NA,26,29.0516780926679,25.238858928247925,14,NA,NA,NA,75,75,75,75,75,75,75,75,NA,75,64,56,27,56,NA,NA,27,27,27,27,NA,NA,NA,87,87,87,87,87,87,87,87,NA,87,85,62,26,62,NA,NA,26,11425.231157398961,26,26,NA,NA,NA,14.666666666666666,0,0,85.33333333333333,0,0,0,21.333333333333332,NA,14.666666666666666,0,0,0,51.785714285714285,NA,NA,100,40.74074074074074,59.25925925925926,0,NA,NA,NA,12.870804170680245,18.666666666666668,18.666666666666668,55.19134231622442,37.333333333333336,18.666666666666668,64.66323014923809,13.099713313232803,NA,12.870804170680245,43.75,25,51.85185185185185,36.295774123602456,NA,NA,136.18352822852026,17240.053572488792,74.03812062480971,51.85185185185185,NA
36085011401,2918,46.6,1263,480,510,656,9,537,616,834,50878,444,568,59,521,580,753,515100,835,596,507,62,14340.850054668863,600,7,384,193,255,406,29.0516780926679,216,227.12111306525424,290,11562,287,190.15257032183393,60,217,309,229,97148,234,244.30513707247337,244.39312592624205,69,NA,NA,NA,2918,2918,2918,2918,2918,2918,2918,2918,NA,2906,2279,1320,1408,1224,NA,NA,1408,817,1408,1470,NA,NA,NA,600,600,600,600,600,600,600,600,NA,601,428,317,240,306,NA,NA,240,11425.231157398961,240,224,NA,NA,NA,43.283070596298835,16.449623029472242,17.477724468814255,22.481151473612062,0.30843043180260454,18.40301576422207,21.110349554489375,28.58122001370802,NA,15.278733654507915,24.923211935059236,4.46969696969697,37.00284090909091,47.38562091503268,NA,NA,59.30397727272727,72.9498164014688,36.00852272727273,4.217687074829932,NA,NA,NA,9.69380442481449,5.6838459401090295,7.965707520038273,13.123304079153694,0.9935804462518117,6.362042599784991,6.460673310710676,8.014510611765532,NA,9.356979929494248,6.907160108713098,4.416894814817172,14.062203897468988,22.29299571985925,NA,NA,13.191561166795696,1020.5954593865389,16.236035463011206,4.649669813887939,NA
36085011402,3192,41,2181,23,612,220,156,643,734,991,111058,45,1064,55,98,523,2220,674100,371,72,128,145,14293.72177065151,465,6.1,469,26,171,123,192.53311403496284,232,186.61725536509212,264,29858,36,252.37472139657729,45,54,207,138,69025,159,71.25307010929424,77.52418977325722,88,NA,NA,NA,3192,3192,3192,3192,3192,3192,3192,3192,NA,3192,2411,1572,1201,1460,NA,NA,1201,304,1201,1346,NA,NA,NA,465,465,465,465,465,465,465,465,NA,465,333,264,137,280,NA,NA,137,11425.231157398961,137,111,NA,NA,NA,68.32706766917293,0.7205513784461153,19.172932330827066,6.8922305764411025,4.887218045112782,20.144110275689222,22.994987468671678,31.046365914786968,NA,1.4097744360902256,44.13106594773953,3.4987277353689565,8.159866777685263,35.821917808219176,NA,NA,30.890924229808494,23.68421052631579,10.657785179017486,10.772659732540863,NA,NA,NA,10.807791758606502,0.8077445548552192,4.571417165955271,3.720278629506272,5.989574205303047,6.649424833527188,4.791562213467812,6.924520872287078,NA,1.108963287868182,8.509956528112216,2.801644335251117,4.398850591903912,12.402487962274257,NA,NA,12.76139703325284,890.4321535486007,6.339446983607121,6.477250930755407,NA
36085012100,3134,44.6,2672,29,33,241,159,685,526,477,202699,36,1083,31,35,150,NA,768900,23,23,63,153,10932.634502917343,547,8.5,590,30,40,162,161.8270681931796,132,129.49131244990917,510,26759,31,200.6713731452496,35,34,112,NA,74182,27,36.29049462324811,41.86884283091664,98,NA,NA,NA,3134,3134,3134,3134,3134,3134,3134,3134,NA,3134,2333,1621,1091,1502,NA,NA,1091,23,1091,1244,NA,NA,NA,547,547,547,547,547,547,547,547,NA,547,548,555,262,548,NA,NA,262,11425.231157398961,262,260,NA,NA,NA,85.25845564773452,0.9253350350989151,1.0529674537332483,7.68985322271857,5.073388640714741,21.85705169112955,16.783663050414805,15.220165922144224,NA,1.148691767708998,46.42091727389627,1.9123997532387416,3.2080659945004584,9.986684420772304,NA,NA,2.1081576535288726,100,5.774518790100825,12.29903536977492,NA,NA,NA,11.531363459792383,0.9435202166775345,1.2630231815488557,4.991825107985442,5.087102411807067,1.7851058206509638,2.9138828876361482,16.05484181914909,NA,0.9686196910204168,13.888065738917083,2.057487003509658,3.0196798649551746,6.505908112859774,NA,NA,2.422456998004498,49675.16866456069,3.578350297469448,7.446628788977624,NA
36085012200,4783,33.6,2848,51,450,1410,24,1589,567,464,127824,378,1236,186,102,321,2249,815700,369,163,84,82,14953.08000695894,881,3.1,419,59,289,694,45.92385001282014,621,142.88806808127822,175,15165,291,324.14502926930714,97,68,137,162,39155,137,124.39453364195711,60.08327554319921,79,NA,NA,NA,4783,4783,4783,4783,4783,4783,4783,4783,NA,4783,3025,2057,1383,1738,NA,NA,1383,340,1383,1465,NA,NA,NA,881,881,881,881,881,881,881,881,NA,881,382,359,132,343,NA,NA,132,11425.231157398961,132,149,NA,NA,NA,59.5442191093456,1.0662763955676353,9.408321137361488,29.47940623039933,0.501777127325946,33.22182730503868,11.854484633075476,9.701024461634956,NA,7.902989755383651,40.85950413223141,9.04229460379193,7.375271149674621,18.46950517836594,NA,NA,26.68112798264642,47.94117647058823,6.073752711496746,5.597269624573379,NA,NA,NA,14.036779348825892,1.2177996694130908,5.78838840256191,13.455403631140758,0.9556886337713147,11.451002948749972,2.038839676182883,3.1927807219375124,NA,5.907336261783537,9.391455783731887,4.443701618118623,4.866196730822686,6.98924920775072,NA,NA,9.573078730006099,1611.4125244897461,4.305565132875701,5.362358257706538,NA
36085012500,3229,36.6,1160,723,107,1124,115,621,385,755,138000,174,893,24,102,521,1748,645400,289,132,144,53,18178.001615242523,408,6.7,338,433,76,445,80.87026647662292,144,96.45206063117574,340,28233,89,178.68967513541457,29,56,178,201,43785,101,73.81734213584231,65.7875368135941,39,NA,NA,NA,3229,3229,3229,3229,3229,3229,3229,3229,NA,3229,2258,1775,1148,1746,NA,NA,1148,263,1148,1201,NA,NA,NA,408,408,408,408,408,408,408,408,NA,408,318,330,148,327,NA,NA,148,11425.231157398961,148,147,NA,NA,NA,35.92443480953855,22.390833075255497,3.3137194177764013,34.80953855682874,3.5614741406008052,19.231960359244347,11.923196035924434,23.381851966553114,NA,5.3886652214307835,39.54827280779451,1.352112676056338,8.885017421602788,29.83963344788087,NA,NA,25.174216027874564,50.19011406844106,12.543554006968641,4.412989175686928,NA,NA,NA,9.432222865958098,13.107874818760958,2.316127847132113,13.060637416707033,2.4637381168168937,3.7393505931478006,2.5793025593968495,10.106602591510566,NA,2.6708478053883313,5.621750219286202,1.6143482884322626,4.741655014027918,8.526485417033568,NA,NA,8.177421510491998,2180.5367494874713,5.4977240339886135,3.2020564412932195,NA
36085012804,4820,43.7,2777,47,1029,686,281,903,684,2101,97624,209,905,22,267,759,2425,619500,414,236,417,48,14225.374261850135,683,5.4,444,52,588,457,283.26665882168345,203,175.9374888987563,619,12007,110,242.65407476488005,21,131,286,948,39803,157,128.19906395914128,180.3247071257846,49,NA,NA,NA,4820,4820,4820,4820,4820,4820,4820,4820,NA,4806,3554,2437,1525,2362,NA,NA,1525,414,1525,1573,NA,NA,NA,683,683,683,683,683,683,683,683,NA,677,586,468,171,463,NA,NA,171,11425.231157398961,171,159,NA,NA,NA,57.614107883817425,0.975103734439834,21.348547717842322,14.232365145228215,5.829875518672199,18.734439834024897,14.190871369294605,43.58921161825726,NA,4.348730753225135,25.46426561620709,0.9027492819039803,17.508196721311474,32.1337849280271,NA,NA,27.147540983606557,57.00483091787439,27.34426229508197,3.0514939605848697,NA,NA,NA,4.2665167335876015,1.0699532299183176,11.81813970994839,9.264357564297402,5.818550558327846,3.2696071715201662,3.046319033423181,11.25941057776256,NA,2.2053047696771926,5.3840295123678095,0.8440961141452805,8.362816897765036,10.341039973666414,NA,NA,9.834747566191961,1573.4771259080735,11.420124445175087,3.0997582411798557,NA
36085012805,2384,43.3,1907,43,197,109,128,359,317,473,134512,96,653,24,100,341,1803,662700,167,128,37,35,6254.712921809009,498,4.5,489,48,128,73,103.87011119662864,124,83.102346537266925,190,57059,59,164.84841521834537,33,115,146,346,65681,91,84.62860036654276,40.26164427839479,58,NA,NA,NA,2384,2384,2384,2384,2384,2384,2384,2384,NA,2384,1695,1296,771,1263,NA,NA,771,151,771,806,NA,NA,NA,498,498,498,498,498,498,498,498,NA,498,386,281,124,269,NA,NA,124,11425.231157398961,124,133,NA,NA,NA,79.99161073825503,1.8036912751677852,8.263422818791947,4.572147651006712,5.369127516778524,15.058724832214764,13.296979865771812,19.840604026845636,NA,4.026845637583893,38.525073746312685,1.8518518518518519,12.970168612191959,26.99920823436263,NA,NA,21.660181582360572,84.76821192052981,4.7989623865110245,4.3424317617866,NA,NA,NA,11.896177809623758,1.9778548842201877,5.084080472637266,2.909320253351564,4.210136132558427,4.14231904362395,2.1061263632631566,6.807374577364802,NA,2.3274908198064943,4.19721293599589,2.5144395477062655,14.769108171872578,10.028014988454197,NA,NA,11.27704827508406,6414.128411428044,5.164650476787125,7.160264891124191,NA
36085012806,6075,42.3,3867,83,544,1348,233,1217,1075,1789,67857,763,1371,87,573,1036,1903,689200,1504,1026,560,193,12220.985601264185,750,5.2,749,85,294,392,321.68773678833327,448,301.83604821160776,490,22436,448,470.92993109378807,69,240,344,139,101530,313,356.64267832103326,276.5248632582611,141,NA,NA,NA,6075,6075,6075,6075,6075,6075,6075,6075,NA,6036,4312,2930,2350,2619,NA,NA,2350,1504,2350,2543,NA,NA,NA,750,750,750,750,750,750,750,750,NA,747,528,475,275,464,NA,NA,275,11425.231157398961,275,244,NA,NA,NA,63.65432098765432,1.3662551440329218,8.954732510288066,22.189300411522634,3.8353909465020575,20.032921810699587,17.695473251028808,29.448559670781894,NA,12.64082173624917,31.79499072356215,2.969283276450512,24.382978723404257,39.55708285605193,NA,NA,64,68.21808510638297,23.829787234042552,7.589461266220999,NA,NA,NA,9.500141208740262,1.3889727893772297,4.711543263931149,5.842310541725778,5.2740584021841235,6.947396524621086,4.462437294429464,7.200004633608777,NA,7.2553936116442435,10.203874172061179,2.305226299607891,9.80607525136251,11.108898846278944,NA,NA,11.014045109703682,518.765246589163,11.43181554937219,5.496604700584238,NA
36085013201,1657,47,1363,40,81,110,63,371,408,219,117083,351,498,55,37,184,1833,798500,20,7,50,6,9139.495020515282,261,6.6,315,58,91,74,69.97856814768362,143,88.67355862939075,107,31262,264,110.6752004741803,49,32,64,516,56190,17,26.627053911388696,31.953090617340916,9,NA,NA,NA,1657,1657,1657,1657,1657,1657,1657,1657,NA,1657,1148,818,547,768,NA,NA,547,20,547,553,NA,NA,NA,261,261,261,261,261,261,261,261,NA,261,162,163,57,143,NA,NA,57,11425.231157398961,57,57,NA,NA,NA,82.25709112854557,2.4140012070006036,4.888352444176222,6.63850331925166,3.8020519010259504,22.389861194930596,24.622812311406157,13.216656608328304,NA,21.182860591430295,43.37979094076655,6.723716381418093,6.764168190127971,23.958333333333332,NA,NA,3.656307129798903,35,9.140767824497258,1.0849909584086799,NA,NA,NA,13.911011998053862,3.479587824564734,5.437607421977305,4.341761117084122,4.18053114927471,7.876558515932233,3.687253671906215,6.112675270570814,NA,15.579114317515883,7.447805308591448,5.838462254682574,5.807473117096854,7.038749677314662,NA,NA,3.08441823991862,19994.597775086648,5.763334715439596,1.6236394756056483,NA
36085013203,7305,41.2,5410,11,665,1011,208,1249,1283,1737,102750,268,1908,280,198,828,1799,711500,559,247,232,193,18306.791054806592,976,5.7,1081,23,284,403,261.3273808845908,361,326.7812724132153,557,54898,214,555.1486287472932,169,154,338,323,52807,212,209.74985101305793,134.7145129523913,149,NA,NA,NA,7305,7305,7305,7305,7305,7305,7305,7305,NA,7305,5283,3753,2309,3378,NA,NA,2309,458,2309,2502,NA,NA,NA,976,976,976,976,976,976,976,976,NA,976,692,593,245,525,NA,NA,245,11425.231157398961,245,273,NA,NA,NA,74.05886379192334,0.15058179329226556,9.103353867214237,13.839835728952773,2.847364818617385,17.097878165639973,17.56331279945243,23.7782340862423,NA,3.668720054757016,36.11584327086882,7.4606981081801225,8.575140753572976,24.511545293072825,NA,NA,24.209614551754004,53.930131004366814,10.047639670853183,7.713828936850519,NA,NA,NA,11.003471219101979,0.3142093968849932,3.692596066852219,5.197650525534534,3.5570914663834463,4.382136038127005,3.8085141089753702,6.9315484554577145,NA,2.8882015952362465,9.383130394143903,4.346023342799799,6.607198390956981,9.252351028456054,NA,NA,8.814791707161781,1346.11597556783,5.736088374258682,5.895457044993356,NA
36085013204,4948,45.9,3168,18,729,814,219,1098,1020,743,108447,560,1310,145,185,680,1708,667400,662,355,140,170,12261.89869162604,504,3.7,535,29,292,325,133.75350462698165,201,253.80701329947524,223,29630,313,238.91002490477456,84,100,226,321,33767,251,202.76834072408838,85.70297544426332,96,NA,NA,NA,4948,4948,4948,4948,4948,4948,4948,4948,NA,4921,3609,2434,1789,2211,NA,NA,1789,653,1789,1959,NA,NA,NA,504,504,504,504,504,504,504,504,NA,502,341,333,218,359,NA,NA,218,11425.231157398961,218,207,NA,NA,NA,64.02586903799515,0.36378334680679064,14.73322554567502,16.45109135004042,4.426030719482619,22.190784155214228,20.6143896523848,15.016168148746969,NA,11.379800853485063,36.29814353006373,5.957271980279375,10.34097261039687,30.755314337403888,NA,NA,37.003912800447175,54.364471669218986,7.8256008943543875,8.677896886166412,NA,NA,NA,8.624231685143846,0.5849228629127375,5.7073696451021325,6.350963751966043,2.6653235090914076,3.3753108439537503,4.680022461439571,4.239387591977978,NA,6.253661267563522,5.662125752137389,3.353489088317248,5.445827984097596,8.91874796420092,NA,NA,13.285846783079805,951.6960774609956,4.694682696314396,4.81390557158161,NA
36085013301,1176,34.2,44,497,0,585,50,296,228,166,33705,444,29,44,344,103,405,NA,484,175,401,29,45450.55193971726,228,9.4,49,210,14,231,121.4454610102823,155,95.38343671728336,116,23895,226,27.459060435491963,47,89,48,99,NA,54,70.69653456853455,59.665735560705194,35,NA,NA,NA,1176,1176,1176,1176,1176,1176,1176,1176,NA,1176,678,404,499,331,NA,NA,499,478,499,528,NA,NA,NA,228,228,228,228,228,228,228,228,NA,228,114,105,51,96,NA,NA,51,11425.231157398961,51,42,NA,NA,NA,3.741496598639456,42.26190476190476,0,49.744897959183675,4.2517006802721085,25.170068027210885,19.387755102040817,14.115646258503402,NA,37.755102040816325,4.277286135693215,10.891089108910892,68.937875751503,31.117824773413897,NA,NA,96.99398797595191,36.61087866108787,80.36072144288578,5.492424242424242,NA,NA,NA,4.103037566320071,15.866376496107657,1.1904761904761905,17.112189194833388,10.29404388707866,12.243612214109397,7.1872603323845805,9.476700774127936,NA,17.76904746111417,3.985641525664426,11.284050671010775,16.38500872842848,11.350824245589536,NA,NA,4.3400653767230795,875.2039558032304,8.689898166983722,6.614374454078228,NA
36085013302,3216,31.1,166,682,288,2058,22,1017,206,976,92070,1016,466,35,413,372,2105,527800,579,293,147,245,9626.436353186951,858,5.4,109,337,225,807,41.7612260356422,359,104.30723848324239,299,86360,476,297.82880988917105,47,244,206,238,91656,263,125.41929676090518,84.40379138403677,149,NA,NA,NA,3216,3216,3216,3216,3216,3216,3216,3216,NA,3216,1980,1548,965,1513,NA,NA,965,528,965,1210,NA,NA,NA,858,858,858,858,858,858,858,858,NA,858,562,606,284,589,NA,NA,284,11425.231157398961,284,309,NA,NA,NA,5.161691542288557,21.20646766169154,8.955223880597014,63.992537313432834,0.6840796019900498,31.62313432835821,6.4054726368159205,30.34825870646766,NA,31.592039800995025,23.535353535353536,2.260981912144703,42.7979274611399,24.586913417052216,NA,NA,60,55.49242424242424,15.233160621761659,20.24793388429752,NA,NA,NA,3.0969327967850147,8.820254928814853,6.575684370096689,18.390159998659897,1.2856562854369633,7.309723188265774,2.7566509888379285,4.569843937325367,NA,12.166769968703129,13.477090273257444,2.904296436591771,21.92451819531703,9.683157715252918,NA,NA,20.75977458350984,1201.018585706883,7.510190032026641,11.175827793766489,NA
36085013400,3868,37.4,1839,584,691,450,304,987,728,766,93145,644,1156,167,196,270,1791,713500,498,234,169,190,11774.771107529916,675,4.5,338,614,300,293,184.89456454963732,394,183.38484124921558,207,29092,602,264.0984664855137,135,137,124,334,49539,149,141.59802258506295,105.94810050208545,116,NA,NA,NA,3868,3868,3868,3868,3868,3868,3868,3868,NA,3854,2653,1785,1372,1605,NA,NA,1372,432,1372,1562,NA,NA,NA,675,675,675,675,675,675,675,675,NA,671,305,308,138,259,NA,NA,138,11425.231157398961,138,121,NA,NA,NA,47.543950361944155,15.098241985522234,17.864529472595656,11.633919338159256,7.859358841778697,25.517063081695966,18.821096173733196,19.80351602895553,NA,16.709911779968863,43.57331323030532,9.355742296918768,14.285714285714286,16.822429906542055,NA,NA,36.29737609329446,54.166666666666664,12.317784256559767,12.163892445582587,NA,NA,NA,2.7425414050008703,15.653646361142535,7.101815751358087,7.2978377109389205,4.579120269136919,9.161262114059276,3.4190958836353182,4.086134395734218,NA,15.346814867003117,8.60246846901858,7.3887284312971575,9.881496950692346,7.233225442335647,NA,NA,10.227989986444408,1432.936704051939,7.622125995625037,7.366355133535767,NA
36085013800,6090,49.4,4954,7,511,308,310,1056,1810,937,146975,142,1577,305,74,537,1938,736800,261,16,162,65,11207.115608513703,764,6.8,768,6,255,336,211.3835376750044,241,428.01518664645533,310,19736,119,381.85730319060286,288,60,240,618,76383,158,42.567593307585526,117.08543888972702,81,NA,NA,NA,6090,6090,6090,6090,6090,6090,6090,6090,NA,6090,4806,3257,2477,2952,NA,NA,2477,210,2477,2542,NA,NA,NA,764,764,764,764,764,764,764,764,NA,764,693,682,294,527,NA,NA,294,11425.231157398961,294,300,NA,NA,NA,81.3464696223317,0.11494252873563218,8.39080459770115,5.057471264367816,5.090311986863711,17.339901477832512,29.720853858784892,15.385878489326766,NA,2.3316912972085384,32.813150228880566,9.364445809026712,2.9874848607186113,18.191056910569106,NA,NA,10.536939846588615,7.619047619047619,6.540169559951554,2.5570416994492526,NA,NA,NA,7.408802109140174,0.09746121882610662,4.052718576891588,5.48063894328952,3.4117452428506043,3.305793720552746,5.957614608878605,4.710166855279802,NA,1.932004455934274,6.3830160866949,8.622335807999159,2.3961907979757937,7.453309218835903,NA,NA,6.254876697551419,415.01617599161875,4.662729179483031,3.1721453156398396,NA
